source_type,identifier,status_current,file,line,english,current_chinese,desired_chinese,notes
english_only_jsx_text,app/frontend/src/pages/ArtifactCenter.tsx:1821:jsx,untranslated,app/frontend/src/pages/ArtifactCenter.tsx,1821,DOI links (one per line),,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/ArtifactCenter.tsx:1857:jsx,untranslated,app/frontend/src/pages/ArtifactCenter.tsx,1857,Keyword Name,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/ArtifactCenter.tsx:1866:jsx,untranslated,app/frontend/src/pages/ArtifactCenter.tsx,1866,Description,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/ArtifactCenter.tsx:1876:jsx,untranslated,app/frontend/src/pages/ArtifactCenter.tsx,1876,Category,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/ArtifactCenter.tsx:1885:jsx,untranslated,app/frontend/src/pages/ArtifactCenter.tsx,1885,Color,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/AuthCallback.tsx:28:jsx,untranslated,app/frontend/src/pages/AuthCallback.tsx,28,Processing authentication...,,,hardcoded english jsx text
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:126:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,126,Already in your downloaded packages,已在你的已下载产物集中,已在你的已下载产物集中,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:155:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,155,Added to My Packages,已添加到我的产物集,已添加到我的产物集,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:158:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,158,Failed to add package,添加产物集失败,添加产物集失败,
inline_ternary,app/frontend/src/pages/CommunityArtifacts.tsx:169:inline_ternary,translated,app/frontend/src/pages/CommunityArtifacts.tsx,169,Community Packages,社区产集,社区产集,
inline_ternary,app/frontend/src/pages/CommunityArtifacts.tsx:170:inline_ternary,translated,app/frontend/src/pages/CommunityArtifacts.tsx,170,Shared packages from the community.,来自社区共享的产物集。,来自社区共享的产物集。,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:174:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,174,packages,个产物集,个产物集,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:181:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,181,Free accounts can add up to 2 community packages to My Packages.,Free 账号最多可将 2 个社区产物集添加到我的产物集。,Free 账号最多可将 2 个社区产物集添加到我的产物集。,
english_only_jsx_text,app/frontend/src/pages/CommunityArtifacts.tsx:182:jsx,untranslated,app/frontend/src/pages/CommunityArtifacts.tsx,182,Upgrade to Premium to unlock Team access and higher package limits.,,,hardcoded english jsx text
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:202:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,202,"Search packages, artifacts, categories...",搜索产物集、产物件、分类...,搜索产物集、产物件、分类...,
english_only_jsx_text,app/frontend/src/pages/CommunityArtifacts.tsx:209:jsx,untranslated,app/frontend/src/pages/CommunityArtifacts.tsx,209,Cards per page,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/CommunityArtifacts.tsx:217:jsx,untranslated,app/frontend/src/pages/CommunityArtifacts.tsx,217,All,,,hardcoded english jsx text
inline_ternary,app/frontend/src/pages/CommunityArtifacts.tsx:224:inline_ternary,translated,app/frontend/src/pages/CommunityArtifacts.tsx,224,Showing all ${filteredPackages.length} packages,显示全部 ${filteredPackages.length} 个产物集,显示全部 ${filteredPackages.length} 个产物集,
inline_ternary,app/frontend/src/pages/CommunityArtifacts.tsx:225:inline_ternary,translated,app/frontend/src/pages/CommunityArtifacts.tsx,225,Page ${currentCardPage}/${totalCardPages} · ${filteredPackages.length} packages,第 ${currentCardPage}/${totalCardPages} 页 · ${filteredPackages.length} 个产物集,第 ${currentCardPage}/${totalCardPages} 页 · ${filteredPackages.length} 个产物集,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:257:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,257,artifacts,个产物件,个产物件,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:257:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,257,downloads,次下载,次下载,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:296:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,296,Add to My Packages,添加到我的产物集,添加到我的产物集,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:308:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,308,No shared packages found.,未找到共享产物集。,未找到共享产物集。,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:350:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,350,Artifacts,产物件,产物件,
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:380:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,380,Add to My Packages,添加到我的产物集,添加到我的产物集,
english_only_jsx_text,app/frontend/src/pages/CommunityArtifacts.tsx:391:jsx,untranslated,app/frontend/src/pages/CommunityArtifacts.tsx,391,Upgrade to Premium,,,hardcoded english jsx text
inline_tr,app/frontend/src/pages/CommunityArtifacts.tsx:393:inline_tr,translated,app/frontend/src/pages/CommunityArtifacts.tsx,393,Free accounts can add at most 2 packages from Community Packages to My Packages. Upgrade to Premium to add more packages and unlock Team features.,Free 账号最多可将 2 个社区产物集添加到我的产物集。升级 Premium 以获得更高产物集额度和 Team 功能。,Free 账号最多可将 2 个社区产物集添加到我的产物集。升级 Premium 以获得更高产物集额度和 Team 功能。,
english_only_jsx_text,app/frontend/src/pages/CommunityArtifacts.tsx:408:jsx,untranslated,app/frontend/src/pages/CommunityArtifacts.tsx,408,Maybe later,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:120:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,120,Failed to load documents,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:133:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,133,Failed to load recycle bin,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:147:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,147,Failed to load versions,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:166:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,166,Failed to load shares,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:175:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,175,Please select a user to grant access,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:183:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,183,Access granted,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:198:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,198,Access revoked,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:247:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,247,Document title is required,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:259:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,259,Team document requires a project ID,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:274:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,274,Document created,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:287:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,287,Moved to recycle bin,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:296:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,296,Failed to delete document,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:303:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,303,Document restored,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:308:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,308,Failed to restore document,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:315:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,315,Status updated,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:348:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,348,File uploaded and version appended,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:390:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,390,Download URL is unavailable,,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:421:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,421,Document Center,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:451:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,451,Create Document,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:455:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,455,Title,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:458:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,458,Permission,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:467:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,467,Project ID (required for team permission),,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:468:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,468,Description,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:469:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,469,Tags (comma separated),,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:480:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,480,Search Documents,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:490:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,490,Search by title/description,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:495:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,495,Status,,,hardcoded english literal
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:505:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,505,Permission,,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:508:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,508,All Permissions,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:521:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,521,Filter by tag,,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:554:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,554,Loading documents...,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:660:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,660,Loading recycle bin...,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:662:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,662,Recycle bin is empty.,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:682:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,682,Version History,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:690:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,690,Loading versions...,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:692:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,692,No versions yet.,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:739:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,739,Access Sharing,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DocumentCenter.tsx:750:literal,untranslated,app/frontend/src/pages/DocumentCenter.tsx,750,Search user by email/name,,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:762:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,762,Read,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:763:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,763,Edit,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:773:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,773,No users matched your query.,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DocumentCenter.tsx:808:jsx,untranslated,app/frontend/src/pages/DocumentCenter.tsx,808,No active shares.,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DraftStudio.tsx:129:jsx,untranslated,app/frontend/src/pages/DraftStudio.tsx,129,Materials Library,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DraftStudio.tsx:132:literal,untranslated,app/frontend/src/pages/DraftStudio.tsx,132,Select project,,,hardcoded english literal
english_only_jsx_text,app/frontend/src/pages/DraftStudio.tsx:146:jsx,untranslated,app/frontend/src/pages/DraftStudio.tsx,146,No notes/concepts found for this project.,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DraftStudio.tsx:178:jsx,untranslated,app/frontend/src/pages/DraftStudio.tsx,178,Draft Studio,,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DraftStudio.tsx:179:jsx,untranslated,app/frontend/src/pages/DraftStudio.tsx,179,Project-backed writing workspace (no dummy content),,,hardcoded english jsx text
english_only_jsx_text,app/frontend/src/pages/DraftStudio.tsx:197:jsx,untranslated,app/frontend/src/pages/DraftStudio.tsx,197,Existing Draft Documents,,,hardcoded english jsx text
english_only_literal,app/frontend/src/pages/DraftStudio.tsx:210:literal,untranslated,app/frontend/src/pages/DraftStudio.tsx,210,Start writing your draft. Insert notes or concepts from the left panel...,,,hardcoded english literal
inline_ternary,app/frontend/src/pages/Index.tsx:51:inline_ternary,translated,app/frontend/src/pages/Index.tsx,51,Purpose,研究目的,研究目的,
inline_ternary,app/frontend/src/pages/Index.tsx:52:inline_ternary,translated,app/frontend/src/pages/Index.tsx,52,Define research intent and generate purpose cards that drive your reading decisions.,明确阅读目标与研究问题方向，生成可追踪的目的卡片。,明确阅读目标与研究问题方向，生成可追踪的目的卡片。,
inline_ternary,app/frontend/src/pages/Index.tsx:58:inline_ternary,translated,app/frontend/src/pages/Index.tsx,58,Discover,检索,检索,
inline_ternary,app/frontend/src/pages/Index.tsx:59:inline_ternary,translated,app/frontend/src/pages/Index.tsx,59,"Track search logs, keywords, and candidate papers with reusable search strategies.",管理检索记录、关键词与候选文献，沉淀可复用检索策略。,管理检索记录、关键词与候选文献，沉淀可复用检索策略。,
inline_ternary,app/frontend/src/pages/Index.tsx:65:inline_ternary,translated,app/frontend/src/pages/Index.tsx,65,Read & Notes,阅读和笔记,阅读和笔记,
inline_ternary,app/frontend/src/pages/Index.tsx:66:inline_ternary,translated,app/frontend/src/pages/Index.tsx,66,"Build knowledge assets with PDF reading, highlights, literature notes, and permanent notes.",围绕 PDF 阅读、标注、文献笔记与永久笔记形成知识资产。,围绕 PDF 阅读、标注、文献笔记与永久笔记形成知识资产。,
inline_ternary,app/frontend/src/pages/Index.tsx:72:inline_ternary,translated,app/frontend/src/pages/Index.tsx,72,Expand,扩展,扩展,
inline_ternary,app/frontend/src/pages/Index.tsx:73:inline_ternary,translated,app/frontend/src/pages/Index.tsx,73,Expand your pool through citation trails and thematic relations for systematic coverage.,沿引文网络与主题关系扩展文献池，形成系统化阅读路径。,沿引文网络与主题关系扩展文献池，形成系统化阅读路径。,
inline_ternary,app/frontend/src/pages/Index.tsx:79:inline_ternary,translated,app/frontend/src/pages/Index.tsx,79,Visualize,可视化,可视化,
inline_ternary,app/frontend/src/pages/Index.tsx:80:inline_ternary,translated,app/frontend/src/pages/Index.tsx,80,Visualize concept maps and evidence structures to spot meaningful research gaps.,将概念、证据与论证结构可视化，快速识别研究空白。,将概念、证据与论证结构可视化，快速识别研究空白。,
inline_ternary,app/frontend/src/pages/Index.tsx:86:inline_ternary,translated,app/frontend/src/pages/Index.tsx,86,Draft,草稿,草稿,
inline_ternary,app/frontend/src/pages/Index.tsx:87:inline_ternary,translated,app/frontend/src/pages/Index.tsx,87,Convert notes and artifacts into structured writing blocks and paper drafts.,把卡片与笔记回填到写作，完成从阅读到论文草稿的闭环。,把卡片与笔记回填到写作，完成从阅读到论文草稿的闭环。,
inline_ternary,app/frontend/src/pages/Index.tsx:96:inline_ternary,translated,app/frontend/src/pages/Index.tsx,96,My Artifacts,我的产件,我的产件,
inline_ternary,app/frontend/src/pages/Index.tsx:97:inline_ternary,translated,app/frontend/src/pages/Index.tsx,97,"Keep purpose cards, search logs, notes, concepts, and drafts in one place so research artifacts stay connected instead of scattered.",集中管理项目里的目的卡片、检索日志、笔记、概念和草稿，让研究产件不再散落在不同步骤里。,集中管理项目里的目的卡片、检索日志、笔记、概念和草稿，让研究产件不再散落在不同步骤里。,
inline_ternary,app/frontend/src/pages/Index.tsx:103:inline_ternary,translated,app/frontend/src/pages/Index.tsx,103,My Packages,我的产集,我的产集,
inline_ternary,app/frontend/src/pages/Index.tsx:104:inline_ternary,translated,app/frontend/src/pages/Index.tsx,104,"Bundle high-value artifacts into reusable packages for personal libraries, cross-project reuse, and faster knowledge transfer.",把一组高价值产件打包成可复用的研究包，用于个人沉淀、跨项目复用和知识迁移。,把一组高价值产件打包成可复用的研究包，用于个人沉淀、跨项目复用和知识迁移。,
inline_ternary,app/frontend/src/pages/Index.tsx:110:inline_ternary,translated,app/frontend/src/pages/Index.tsx,110,Community Packages,社区产集,社区产集,
inline_ternary,app/frontend/src/pages/Index.tsx:111:inline_ternary,translated,app/frontend/src/pages/Index.tsx,111,"Explore community-shared packages, learn from other researchers' structured outputs, and import the ones worth building on.",浏览社区共享的研究包，吸收他人的结构化产出，并将合适内容纳入自己的研究工作台。,浏览社区共享的研究包，吸收他人的结构化产出，并将合适内容纳入自己的研究工作台。,
inline_ternary,app/frontend/src/pages/Index.tsx:118:inline_ternary,translated,app/frontend/src/pages/Index.tsx,118,Invite project members into the same research space instead of splitting evidence across chat threads and documents.,邀请项目成员围绕同一研究主题协作，避免资料和判断分散在聊天工具里。,邀请项目成员围绕同一研究主题协作，避免资料和判断分散在聊天工具里。,
inline_ternary,app/frontend/src/pages/Index.tsx:119:inline_ternary,translated,app/frontend/src/pages/Index.tsx,119,"Work from the same papers, artifacts, and workflow context so handoffs are lighter and decisions stay visible.",围绕共享项目查看相同的文献、产件与工作流上下文，减少交接成本。,围绕共享项目查看相同的文献、产件与工作流上下文，减少交接成本。,
inline_ternary,app/frontend/src/pages/Index.tsx:120:inline_ternary,translated,app/frontend/src/pages/Index.tsx,120,"Premium unlocks Team access and higher collaboration limits for advisors, research groups, and co-writing workflows.",高级版解锁团队与更高协作额度，适合导师-学生、小组和联合写作场景。,高级版解锁团队与更高协作额度，适合导师-学生、小组和联合写作场景。,
inline_ternary,app/frontend/src/pages/Index.tsx:125:inline_ternary,translated,app/frontend/src/pages/Index.tsx,125,Projects,项目数量,项目数量,
inline_ternary,app/frontend/src/pages/Index.tsx:126:inline_ternary,translated,app/frontend/src/pages/Index.tsx,126,Up to 1,最多 1 个,最多 1 个,
inline_ternary,app/frontend/src/pages/Index.tsx:127:inline_ternary,translated,app/frontend/src/pages/Index.tsx,127,Multiple projects,多个项目,多个项目,
inline_ternary,app/frontend/src/pages/Index.tsx:130:inline_ternary,translated,app/frontend/src/pages/Index.tsx,130,Project deletion,删除项目,删除项目,
inline_ternary,app/frontend/src/pages/Index.tsx:131:inline_ternary,translated,app/frontend/src/pages/Index.tsx,131,Not available,不支持,不支持,
inline_ternary,app/frontend/src/pages/Index.tsx:132:inline_ternary,translated,app/frontend/src/pages/Index.tsx,132,Available,支持,支持,
inline_ternary,app/frontend/src/pages/Index.tsx:135:inline_ternary,translated,app/frontend/src/pages/Index.tsx,135,My Artifacts,我的产件,我的产件,
inline_ternary,app/frontend/src/pages/Index.tsx:136:inline_ternary,translated,app/frontend/src/pages/Index.tsx,136,Included,支持,支持,
inline_ternary,app/frontend/src/pages/Index.tsx:137:inline_ternary,translated,app/frontend/src/pages/Index.tsx,137,Included,支持,支持,
inline_ternary,app/frontend/src/pages/Index.tsx:140:inline_ternary,translated,app/frontend/src/pages/Index.tsx,140,My Packages,我的产集,我的产集,
inline_ternary,app/frontend/src/pages/Index.tsx:141:inline_ternary,translated,app/frontend/src/pages/Index.tsx,141,Included,支持,支持,
inline_ternary,app/frontend/src/pages/Index.tsx:142:inline_ternary,translated,app/frontend/src/pages/Index.tsx,142,Included,支持,支持,
inline_ternary,app/frontend/src/pages/Index.tsx:145:inline_ternary,translated,app/frontend/src/pages/Index.tsx,145,Community Packages imports,社区产集导入,社区产集导入,
inline_ternary,app/frontend/src/pages/Index.tsx:146:inline_ternary,translated,app/frontend/src/pages/Index.tsx,146,Up to 2 packages,最多 2 个产集,最多 2 个产集,
inline_ternary,app/frontend/src/pages/Index.tsx:147:inline_ternary,translated,app/frontend/src/pages/Index.tsx,147,Higher limits,更高额度,更高额度,
inline_ternary,app/frontend/src/pages/Index.tsx:150:inline_ternary,translated,app/frontend/src/pages/Index.tsx,150,Team collaboration,团队协作,团队协作,
inline_ternary,app/frontend/src/pages/Index.tsx:151:inline_ternary,translated,app/frontend/src/pages/Index.tsx,151,Not available,不支持,不支持,
inline_ternary,app/frontend/src/pages/Index.tsx:152:inline_ternary,translated,app/frontend/src/pages/Index.tsx,152,Included,支持,支持,
english_only_literal,app/frontend/src/pages/Index.tsx:162:literal,untranslated,app/frontend/src/pages/Index.tsx,162,Research Workspace logo,,,hardcoded english literal
inline_ternary,app/frontend/src/pages/Index.tsx:165:inline_ternary,translated,app/frontend/src/pages/Index.tsx,165,Research Workspace,研究工作流,研究工作流,
inline_ternary,app/frontend/src/pages/Index.tsx:167:inline_ternary,translated,app/frontend/src/pages/Index.tsx,167,Structured Academic Reading & Writing,结构化学术阅读与写作,结构化学术阅读与写作,
inline_ternary,app/frontend/src/pages/Index.tsx:180:inline_ternary,needs_review,app/frontend/src/pages/Index.tsx,180,bg-slate-900 text-slate-300,bg-cyan-500 text-slate-900,bg-cyan-500 text-slate-900,
inline_ternary,app/frontend/src/pages/Index.tsx:193:inline_ternary,translated,app/frontend/src/pages/Index.tsx,193,Research Workflow Platform,研究工作流平台,研究工作流平台,
inline_ternary,app/frontend/src/pages/Index.tsx:196:inline_ternary,translated,app/frontend/src/pages/Index.tsx,196,"From Literature Discovery to First Draft,",从文献检索到论文草稿，,从文献检索到论文草稿，,
inline_ternary,app/frontend/src/pages/Index.tsx:197:inline_ternary,translated,app/frontend/src/pages/Index.tsx,197,in One Continuous Workflow,一条工作流完成,一条工作流完成,
inline_ternary,app/frontend/src/pages/Index.tsx:200:inline_ternary,translated,app/frontend/src/pages/Index.tsx,200,"Built for academic reading and writing: define purpose, discover papers, read deeply, expand evidence, visualize insights, and draft with structure inside each project.",这个系统围绕学术阅读和写作设计：目标定义、文献发现、深度阅读、知识扩展、证据可视化、结构化写作，全部在一个项目里沉淀。,这个系统围绕学术阅读和写作设计：目标定义、文献发现、深度阅读、知识扩展、证据可视化、结构化写作，全部在一个项目里沉淀。,
inline_ternary,app/frontend/src/pages/Index.tsx:210:inline_ternary,translated,app/frontend/src/pages/Index.tsx,210,Start Free,免费开始,免费开始,
inline_ternary,app/frontend/src/pages/Index.tsx:218:inline_ternary,translated,app/frontend/src/pages/Index.tsx,218,Sign In,登录已有账号,登录已有账号,
inline_ternary,app/frontend/src/pages/Index.tsx:248:inline_ternary,translated,app/frontend/src/pages/Index.tsx,248,Research Artifacts,研究产物,研究产物,
inline_ternary,app/frontend/src/pages/Index.tsx:251:inline_ternary,translated,app/frontend/src/pages/Index.tsx,251,"Make research artifacts persistent, packageable, and shareable",让研究产件可沉淀、可打包、可共享,让研究产件可沉淀、可打包、可共享,
inline_ternary,app/frontend/src/pages/Index.tsx:254:inline_ternary,translated,app/frontend/src/pages/Index.tsx,254,"Beyond the workflow itself, Research Workspace includes an artifacts layer that turns working outputs into reusable research assets.",除了工作流步骤本身，研究工作流还提供一层面向成果沉淀的研究产物体系，帮助你把过程产出变成可复用资产。,除了工作流步骤本身，研究工作流还提供一层面向成果沉淀的研究产物体系，帮助你把过程产出变成可复用资产。,
inline_ternary,app/frontend/src/pages/Index.tsx:289:inline_ternary,translated,app/frontend/src/pages/Index.tsx,289,Team Collaboration,团队协作,团队协作,
inline_ternary,app/frontend/src/pages/Index.tsx:294:inline_ternary,translated,app/frontend/src/pages/Index.tsx,294,"When research is not a solo activity, Team keeps members, papers, artifacts, and writing context inside one shared project space.",当研究不再是一个人的任务，团队能把成员、文献、产件与写作上下文维持在同一个项目空间。,当研究不再是一个人的任务，团队能把成员、文献、产件与写作上下文维持在同一个项目空间。,
inline_ternary,app/frontend/src/pages/Index.tsx:312:inline_ternary,translated,app/frontend/src/pages/Index.tsx,312,Free vs Premium,免费版与高级版,免费版与高级版,
inline_ternary,app/frontend/src/pages/Index.tsx:320:inline_ternary,translated,app/frontend/src/pages/Index.tsx,320,Capability,能力,能力,
inline_ternary,app/frontend/src/pages/Index.tsx:321:inline_ternary,translated,app/frontend/src/pages/Index.tsx,321,Free,免费版,免费版,
inline_ternary,app/frontend/src/pages/Index.tsx:322:inline_ternary,translated,app/frontend/src/pages/Index.tsx,322,Premium,高级版,高级版,
inline_ternary,app/frontend/src/pages/Index.tsx:337:inline_ternary,translated,app/frontend/src/pages/Index.tsx,337,"Free is enough to experience the workflow and artifacts system. Premium is designed for ongoing research that needs multi-project organization, broader package access, and team collaboration.",免费版适合先体验完整工作流与研究产物体系。高级版面向需要多项目管理、社区资源扩展和团队协作的持续研究场景。,免费版适合先体验完整工作流与研究产物体系。高级版面向需要多项目管理、社区资源扩展和团队协作的持续研究场景。,
inline_ternary,app/frontend/src/pages/Index.tsx:348:inline_ternary,translated,app/frontend/src/pages/Index.tsx,348,Copyright,版权所有,版权所有,
inline_ternary,app/frontend/src/pages/Index.tsx:355:inline_ternary,translated,app/frontend/src/pages/Index.tsx,355,Sisyphus Lynn,西西弗斯林,西西弗斯林,
inline_ternary,app/frontend/src/pages/Index.tsx:364:inline_ternary,translated,app/frontend/src/pages/Index.tsx,364,Donate,打赏,打赏,
inline_ternary,app/frontend/src/pages/Index.tsx:414:inline_ternary,translated,app/frontend/src/pages/Index.tsx,414,Please enter a project title,请输入项目名称,请输入项目名称,
inline_ternary,app/frontend/src/pages/Index.tsx:422:inline_ternary,translated,app/frontend/src/pages/Index.tsx,422,Project created,项目已创建,项目已创建,
inline_ternary,app/frontend/src/pages/Index.tsx:432:inline_ternary,translated,app/frontend/src/pages/Index.tsx,432,Failed to create project,创建项目失败，请稍后重试,创建项目失败，请稍后重试,
inline_ternary,app/frontend/src/pages/Index.tsx:452:inline_ternary,translated,app/frontend/src/pages/Index.tsx,452,Project deleted,项目已删除,项目已删除,
inline_ternary,app/frontend/src/pages/Index.tsx:461:inline_ternary,translated,app/frontend/src/pages/Index.tsx,461,Failed to delete project,删除项目失败，请稍后重试,删除项目失败，请稍后重试,
english_only_jsx_text,app/frontend/src/pages/Index.tsx:473:jsx,untranslated,app/frontend/src/pages/Index.tsx,473,Project Management,,,hardcoded english jsx text
